Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.1885878304183603,0.35196115633495495,0.2876582694726553,0.3028091465250286,0.2292495826297847,0.24545924549306952,0.24203559664473706,0.25176727334889276
0.31351049133806813,0.44754184243975825,0.37267367439729987,0.4351101702958001,0.3573409911575976,0.34381611238442644,0.3573181372002497,0.35626743884650286
0.26022566995768687,0.05926276680993662,0.147735095690486,0.10683436884376421,0.12237052856380139,0.15250256861881697,0.15484848484848485,0.15314778984968
0.20364238410596028,0.8979028697571744,0.5921633554083885,0.7781456953642384,0.6324503311258278,0.5733995584988962,0.5640176600441501,0.5678807947019867
0.2284829721362229,0.11118704298503383,0.2364738292011019,0.18787475016655564,0.20506397065402165,0.24092753623188407,0.2429862101759391,0.24123783847145702
0.7,0.06,0.24,0.46,0.54,0.5,0.5,0.48
0.66,0.25,0.28,0.29,0.39,0.44,0.48,0.44
0.58,0.16,0.22,0.235,0.265,0.485,0.47,0.505
0.408,0.138,0.178,0.252,0.268,0.472,0.464,0.482
0.3,0.155,0.237,0.179,0.259,0.386,0.368,0.383
0.2305,0.1675,0.2885,0.1595,0.222,0.286,0.276,0.289
