Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.05642469731055713,0.18195280655662022,0.1184297137936274,0.1282986204097242,0.08297248002253589,0.08960210096154606,0.08910835924353269,0.0899191521803352
0.10939293448818123,0.362459776865843,0.26874484782365515,0.3213485132099706,0.21709056856689316,0.1894378115125258,0.18728086762302604,0.19351557056994728
0.11194029850746269,0.023841864455247355,0.05415250121418164,0.03303246239113222,0.04845393688237169,0.06837845380965671,0.06766811736627826,0.0677731673582296
0.06912442396313365,0.8782093482554312,0.44042132982225146,0.6866359447004609,0.40026333113890716,0.3225806451612903,0.3173140223831468,0.3225806451612903
0.08547008547008547,0.04642341354770232,0.09644633460679017,0.06303257388046171,0.08644344920736476,0.11283822682786412,0.11154825271927796,0.11201280146302435
0.28,0.0,0.04,0.06,0.16,0.26,0.34,0.32
0.25,0.0,0.06,0.04,0.13,0.28,0.31,0.28
0.25,0.085,0.11,0.05,0.115,0.33,0.305,0.295
0.146,0.072,0.14,0.064,0.108,0.254,0.252,0.25
0.107,0.072,0.145,0.063,0.119,0.196,0.205,0.205
0.0915,0.067,0.124,0.064,0.096,0.144,0.1385,0.1445
