Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.10510582180667008,0.21725495870759295,0.16653556739783604,0.15638574060092264,0.12307601506548793,0.13399131586235732,0.1400233132458306,0.13333332538996856
0.21219204074401968,0.37191649293749035,0.301032226820172,0.33496242531321896,0.2674073741421155,0.2389106226385689,0.2585640123245144,0.24258853029309546
0.1967833491012299,0.025540121953595292,0.08655109009718939,0.04032071544214016,0.06078886310904873,0.09412751677852349,0.09436886516273463,0.09696220416813847
0.1382059800664452,0.8710963455149502,0.4378737541528239,0.695016611295681,0.43521594684385384,0.37275747508305646,0.36411960132890364,0.3647840531561462
0.16237314597970337,0.04962525550760844,0.14453339181927843,0.07621962327394616,0.10667752442996742,0.15030140656396518,0.14989059080962802,0.15320217664294686
0.54,0.1,0.2,0.02,0.24,0.22,0.52,0.36
0.48,0.09,0.14,0.1,0.25,0.34,0.48,0.33
0.4,0.045,0.22,0.145,0.19,0.39,0.435,0.37
0.262,0.06,0.238,0.072,0.18,0.336,0.348,0.326
0.198,0.062,0.21,0.081,0.172,0.274,0.265,0.272
0.1355,0.0685,0.1795,0.075,0.136,0.1875,0.191,0.195
