Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.1029537785755735,0.23313540443337386,0.1854669044866714,0.18074154477434987,0.13417378801436342,0.1368101909066573,0.13599270486530338,0.14125921641866995
0.2278110849206526,0.4025442943092336,0.33258993831215794,0.3825651669553944,0.29016370947814374,0.293789904882318,0.26873687726101475,0.2980331496430131
0.20169651272384542,0.03357652130658265,0.0973044049967127,0.05147653332306626,0.07533772081745757,0.10180505415162455,0.10250737463126844,0.10488783241717427
0.11649428415895481,0.8818726183995645,0.4833968426782798,0.7278170930865542,0.47359825802939576,0.38377789874795865,0.37833424060968973,0.38432226456178553
0.147688060731539,0.06469002695417789,0.16199945270455166,0.09615246314275441,0.12999626447515875,0.16092216388952293,0.16130904026923526,0.16479925303454715
0.48,0.18,0.22,0.04,0.12,0.42,0.32,0.44
0.48,0.11,0.27,0.04,0.12,0.46,0.41,0.44
0.43,0.085,0.235,0.1,0.13,0.445,0.41,0.445
0.272,0.078,0.262,0.086,0.158,0.382,0.35,0.356
0.197,0.085,0.228,0.107,0.16,0.272,0.272,0.282
0.154,0.084,0.196,0.0995,0.1485,0.2015,0.196,0.2005
