Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.12175540724498056,0.26617486394111506,0.21389033245086453,0.20792116266971145,0.16270739555723035,0.1707571136582862,0.17409400733463906,0.17184424194888087
0.23532734542708938,0.4161514457321626,0.3282131309957701,0.3884136186857155,0.3318121357513292,0.3140718593249011,0.3195609840146933,0.293026768907775
0.20124913254684246,0.04522073992573236,0.10560484743562,0.06555881081600308,0.08230152949745084,0.10805377559994975,0.10966829519156596,0.11094010516865462
0.1528729573010016,0.8666315234580917,0.5144965735371639,0.7195571955719557,0.5361096468107538,0.4533473906167633,0.4496573537163943,0.45598313125988404
0.1737567405632115,0.08595628986719649,0.17524014723045156,0.12016902896381725,0.1426967868668444,0.174512987012987,0.17633074935400517,0.17846090365174336
0.48,0.22,0.18,0.08,0.02,0.52,0.42,0.42
0.45,0.24,0.14,0.04,0.06,0.38,0.49,0.39
0.4,0.205,0.24,0.06,0.215,0.42,0.46,0.4
0.312,0.174,0.206,0.092,0.202,0.378,0.404,0.396
0.221,0.111,0.219,0.094,0.203,0.334,0.309,0.321
0.179,0.108,0.232,0.1045,0.1695,0.246,0.239,0.2435
