Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.21023202303632882,0.3856414829274626,0.30705823129861654,0.332686033345415,0.26062536377994994,0.2710779473550843,0.2784761678276307,0.2705096013231785
0.36818846096488367,0.514374295001822,0.43519334938728604,0.5142714488771987,0.42981522236569786,0.43531871892164703,0.4324811661285501,0.42683661208787377
0.24276169265033407,0.06771543003427061,0.14438695704488028,0.11909600845459718,0.12366050260787102,0.15127124057748817,0.1511403169694627,0.1509993552546744
0.24412094064949608,0.9182530795072789,0.671892497200448,0.8202687569988801,0.7301231802911534,0.6629339305711086,0.6567749160134378,0.6556550951847704
0.2434394193188163,0.1261295904633724,0.23769436466277113,0.20799318520621848,0.2114994728732463,0.24633309060647038,0.2457316434482036,0.2454669321874017
0.5,0.32,0.6,0.26,0.2,0.44,0.4,0.62
0.57,0.18,0.5,0.19,0.26,0.47,0.52,0.53
0.565,0.21,0.37,0.135,0.275,0.445,0.495,0.5
0.462,0.214,0.304,0.146,0.226,0.434,0.486,0.454
0.326,0.188,0.331,0.154,0.211,0.375,0.374,0.367
0.2385,0.153,0.2975,0.172,0.2165,0.2965,0.291,0.2975
