Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.1325235186999587,0.30122916325670984,0.24222772671875534,0.23883881316784228,0.17581719067408114,0.17936105574260477,0.18576036177046934,0.18819508732699522
0.26701180198855484,0.4482481961967737,0.39544377894875266,0.4334190288337931,0.3628789719077104,0.33668425381182343,0.3193314484017799,0.3401303122133575
0.2114924181963288,0.04033149171270718,0.11018080330057031,0.0677538758650287,0.08746686861037486,0.11586348322835799,0.11501929355891956,0.11746127237178523
0.1634793337446021,0.9006785934608267,0.5601480567550895,0.7791486736582357,0.5700185070943862,0.4879703886489821,0.4780999383096854,0.48180135718692163
0.18441196938065413,0.07720578514581845,0.18414114784019467,0.12466686408054488,0.1516618793598687,0.18726325757575757,0.18542887905251823,0.18887545344619106
0.52,0.26,0.38,0.18,0.22,0.34,0.38,0.34
0.46,0.13,0.37,0.13,0.15,0.36,0.38,0.4
0.43,0.11,0.305,0.1,0.16,0.38,0.405,0.43
0.31,0.098,0.272,0.154,0.168,0.386,0.392,0.39
0.23,0.094,0.285,0.12,0.18,0.316,0.331,0.32
0.178,0.114,0.2345,0.113,0.172,0.2305,0.234,0.233
