Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.27264866432367374,0.4436766458357918,0.3833762925131906,0.395496506589012,0.3309900985718709,0.3389259500208785,0.332059993476605,0.34328925021326345
0.4584077218133068,0.5318231775366145,0.4687868886028136,0.532442068161728,0.477434569487412,0.4762626213013745,0.45845073603374903,0.45815717358699504
0.2976076555023923,0.07441157240928407,0.18673582808447572,0.15117104329311568,0.15477819034590581,0.19040902679830748,0.19104439312291507,0.1920238249384954
0.3119358074222668,0.9132397191574724,0.7582748244734202,0.8545636910732196,0.794383149448345,0.7447342026078235,0.746740220661986,0.7437311935807422
0.3046033300685602,0.13761051915665382,0.2996729759191359,0.2568973315241972,0.2590775269872424,0.30327785152660064,0.30425010216591747,0.30523824225584034
0.62,0.54,0.28,0.3,0.72,0.44,0.26,0.56
0.73,0.43,0.4,0.17,0.45,0.55,0.25,0.52
0.71,0.28,0.285,0.27,0.39,0.505,0.41,0.485
0.512,0.212,0.38,0.204,0.348,0.538,0.444,0.494
0.401,0.254,0.414,0.224,0.248,0.455,0.428,0.464
0.2995,0.1925,0.371,0.2075,0.2775,0.363,0.3455,0.3655
