Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.11160031331428671,0.3568851658173888,0.2599948824662456,0.2884794951479633,0.16038591203446784,0.14462440514706038,0.17142213369286402,0.16344582795813384
0.16185869509966364,0.49458812695072163,0.4310702434289278,0.48711464381970354,0.3484064627323573,0.26750905925293117,0.2620566326966719,0.24363570286004502
0.21914357682619648,0.033897878551475955,0.19488817891373802,0.14254890678941312,0.15788251683306245,0.18366592756836658,0.210390725633319,0.20280612244897958
0.056714471968709254,0.878096479791395,0.43741851368970014,0.6460234680573663,0.44328552803129073,0.3239895697522816,0.3194263363754889,0.3109517601043025
0.09010875194199897,0.06527585956240459,0.26964034558971267,0.23356115955691728,0.23283684300633453,0.23443396226415092,0.2536888428682371,0.24549665465774578
0.44,0.0,0.24,0.16,0.14,0.5,0.42,0.38
0.32,0.11,0.45,0.19,0.14,0.39,0.37,0.34
0.215,0.105,0.4,0.23,0.165,0.36,0.365,0.335
0.212,0.134,0.288,0.214,0.206,0.318,0.338,0.3
0.187,0.185,0.33,0.182,0.201,0.256,0.264,0.263
0.1645,0.1895,0.265,0.183,0.183,0.21,0.2275,0.212
